episode,length
69224,126
69225,182
69226,269
69227,169
69228,143
69229,250
69230,231
69231,154
69232,221
69233,369
69234,120
69235,167
69236,139
69237,229
69238,221
69239,143
69240,233
69241,210
69242,136
69243,117
69244,160
69245,172
69246,190
69247,280
69248,129
69249,158
69250,179
69251,183
69252,146
69253,193
69254,114
69255,143
69256,149
69257,184
69258,210
69259,226
69260,155
69261,132
69262,193
69263,293
69264,151
69265,167
69266,195
69267,138
69268,168
69269,184
69270,137
69271,171
69272,219
69273,130
69274,209
69275,171
69276,150
69277,171
69278,148
69279,209
69280,129
69281,170
69282,196
69283,151
69284,165
69285,177
69286,152
69287,178
69288,157
69289,115
69290,131
69291,166
69292,148
69293,164
69294,130
69295,263
69296,259
69297,179
69298,229
69299,107
69300,199
69301,159
69302,131
69303,119
69304,127
69305,194
69306,265
69307,178
69308,254
69309,125
69310,185
69311,139
69312,210
69313,184
69314,208
69315,148
69316,252
69317,194
69318,263
69319,165
69320,223
69321,169
69322,185
69323,189
69324,230
69325,314
69326,198
69327,146
69328,122
69329,213
69330,164
69331,110
69332,164
69333,209
69334,155
69335,100
69336,161
69337,136
69338,206
69339,187
69340,197
69341,170
69342,108
69343,150
69344,188
69345,262
69346,187
69347,256
69348,183
69349,283
69350,249
69351,179
69352,166
69353,141
69354,149
69355,150
69356,139
69357,245
69358,167
69359,149
69360,268
69361,297
69362,137
69363,165
69364,123
69365,136
69366,224
69367,214
69368,119
69369,193
69370,183
69371,150
69372,191
69373,198
69374,167
69375,178
69376,195
69377,225
69378,149
69379,175
69380,165
69381,232
69382,234
69383,152
69384,154
69385,124
69386,168
69387,220
69388,237
69389,194
69390,123
69391,235
69392,146
69393,176
69394,167
69395,142
69396,203
69397,259
69398,333
69399,140
69400,156
69401,213
69402,181
69403,170
69404,164
69405,150
69406,237
69407,165
69408,314
69409,171
69410,139
69411,134
69412,188
69413,119
69414,246
69415,179
69416,133
69417,105
69418,217
69419,264
69420,163
69421,167
69422,118
69423,157
69424,248
69425,146
69426,147
69427,307
69428,195
69429,175
69430,157
69431,177
69432,196
69433,161
69434,146
69435,198
69436,214
69437,281
69438,117
69439,192
69440,129
69441,137
69442,131
69443,181
69444,153
69445,185
69446,156
69447,144
69448,150
69449,111
69450,251
69451,176
69452,207
69453,137
69454,148
69455,280
69456,212
69457,109
69458,112
69459,119
69460,143
69461,161
69462,228
69463,131
69464,245
69465,197
69466,328
69467,170
69468,205
69469,180
69470,277
69471,201
69472,168
69473,154
69474,138
69475,303
69476,163
69477,113
69478,168
69479,166
69480,186
69481,102
69482,143
69483,240
69484,128
69485,147
69486,442
69487,152
69488,262
69489,194
69490,172
69491,216
69492,128
69493,186
69494,244
69495,155
69496,148
69497,194
69498,217
69499,199
69500,179
69501,133
69502,175
69503,255
69504,187
69505,156
69506,238
69507,214
69508,188
69509,142
69510,235
69511,129
69512,373
69513,172
69514,225
69515,164
69516,119
69517,123
69518,194
69519,225
69520,132
69521,140
69522,115
69523,139
69524,155
69525,211
69526,131
69527,149
69528,192
69529,174
69530,121
69531,175
69532,175
69533,130
69534,138
69535,148
69536,187
69537,167
69538,128
69539,186
69540,153
69541,147
69542,279
69543,213
69544,145
69545,129
69546,133
69547,137
69548,174
69549,143
69550,141
69551,226
69552,122
69553,131
69554,208
69555,139
69556,160
69557,371
69558,147
69559,383
69560,241
69561,230
69562,247
69563,389
69564,227
69565,156
69566,268
69567,149
69568,146
69569,195
69570,235
69571,169
69572,101
69573,243
69574,171
69575,142
69576,223
69577,184
69578,239
69579,202
69580,165
69581,275
69582,340
69583,273
69584,198
69585,130
69586,380
69587,155
69588,242
69589,371
69590,217
69591,171
69592,196
69593,132
69594,201
69595,178
69596,240
69597,136
69598,153
69599,257
69600,205
69601,239
69602,271
69603,162
69604,285
69605,144
69606,185
69607,120
69608,193
69609,178
69610,136
69611,130
69612,168
69613,180
69614,143
69615,254
69616,144
69617,130
69618,207
69619,198
69620,153
69621,172
69622,171
69623,208
69624,281
69625,205
69626,321
69627,248
69628,206
69629,201
69630,196
69631,128
69632,364
69633,178
69634,227
69635,225
69636,211
69637,170
69638,198
69639,245
69640,201
69641,230
69642,273
69643,185
69644,191
69645,280
69646,227
69647,257
69648,254
69649,157
69650,278
69651,194
69652,200
69653,171
69654,201
69655,243
69656,196
69657,214
69658,334
69659,256
69660,229
69661,186
69662,255
69663,287
69664,179
69665,294
69666,243
69667,310
69668,208
69669,268
69670,284
69671,169
69672,184
69673,229
69674,249
69675,171
69676,151
69677,211
69678,180
69679,146
69680,239
69681,258
69682,211
69683,166
69684,225
69685,220
69686,240
69687,181
69688,245
69689,182
69690,214
69691,134
69692,172
69693,289
69694,179
69695,174
69696,191
69697,203
69698,185
69699,163
69700,165
69701,172
69702,214
69703,153
69704,165
69705,165
69706,131
69707,136
69708,186
69709,178
69710,181
69711,137
69712,133
69713,224
69714,179
69715,171
69716,245
69717,152
69718,285
69719,188
69720,285
69721,208
69722,325
69723,174
69724,172
69725,149
69726,205
69727,322
69728,139
69729,140
69730,228
69731,261
69732,172
69733,176
69734,188
69735,162
69736,197
69737,153
69738,211
69739,213
69740,236
69741,175
69742,205
69743,240
69744,148
69745,215
69746,157
69747,185
69748,194
69749,279
69750,284
69751,149
69752,219
69753,210
69754,230
69755,387
69756,203
69757,271
69758,160
69759,271
69760,168
69761,239
69762,399
69763,258
69764,219
69765,211
69766,209
69767,192
69768,242
69769,228
69770,231
69771,110
69772,194
69773,230
69774,323
69775,242
69776,187
69777,276
69778,156
69779,231
69780,263
69781,196
69782,262
69783,244
69784,168
69785,188
69786,200
69787,220
69788,201
69789,163
69790,224
69791,227
69792,157
69793,221
69794,229
69795,286
69796,170
69797,187
69798,191
69799,152
69800,294
69801,183
69802,167
69803,147
69804,144
69805,148
69806,184
69807,250
69808,121
69809,141
69810,197
69811,163
69812,173
69813,145
69814,168
69815,448
69816,159
69817,164
69818,210
69819,291
69820,202
69821,141
69822,214
69823,222
69824,185
69825,178
69826,299
69827,231
69828,354
69829,218
69830,137
69831,203
69832,195
69833,200
69834,394
69835,152
69836,157
69837,234
69838,182
69839,151
69840,199
69841,225
69842,158
69843,184
69844,210
69845,285
69846,194
69847,185
69848,168
69849,134
69850,202
69851,209
69852,234
69853,247
69854,258
69855,294
69856,235
69857,181
69858,142
69859,185
69860,171
69861,182
69862,171
69863,225
69864,107
69865,230
69866,147
69867,275
69868,172
69869,202
69870,187
69871,182
69872,120
69873,113
69874,175
69875,117
69876,115
69877,173
69878,209
69879,174
69880,192
69881,128
69882,162
69883,159
69884,157
69885,153
69886,150
69887,152
69888,159
69889,267
69890,275
69891,203
69892,139
69893,179
69894,204
69895,206
69896,179
69897,190
69898,196
69899,179
69900,231
69901,231
69902,144
69903,246
69904,202
69905,171
69906,196
69907,126
69908,134
69909,177
69910,115
69911,267
69912,169
69913,144
69914,173
69915,137
69916,171
69917,161
69918,160
69919,257
69920,260
69921,272
69922,186
69923,150
69924,240
69925,189
69926,305
69927,377
69928,311
69929,160
69930,149
69931,259
69932,189
69933,206
69934,187
69935,174
69936,162
69937,288
69938,201
69939,158
69940,243
69941,191
69942,161
69943,423
69944,183
69945,152
69946,277
69947,256
69948,198
69949,189
69950,185
69951,239
69952,197
69953,252
69954,258
69955,179
69956,125
69957,198
69958,277
69959,182
69960,146
69961,259
69962,246
69963,159
69964,170
69965,204
69966,176
69967,232
69968,176
69969,327
69970,207
69971,194
69972,187
69973,146
69974,290
69975,171
69976,164
69977,339
69978,280
69979,177
69980,229
69981,136
69982,163
69983,175
69984,191
69985,193
69986,196
69987,209
69988,344
69989,276
69990,179
69991,251
69992,264
69993,167
69994,372
69995,209
69996,268
69997,298
69998,165
69999,138
70000,177
70001,145
70002,500
70003,139
70004,156
70005,209
70006,152
70007,184
70008,178
70009,212
70010,219
70011,187
70012,145
70013,211
70014,150
70015,152
70016,230
70017,196
70018,127
70019,147
70020,185
70021,151
70022,194
70023,159
70024,178
70025,132
70026,151
70027,159
70028,274
70029,137
70030,187
70031,126
70032,208
70033,157
70034,210
70035,156
70036,250
70037,160
70038,149
70039,177
70040,318
70041,362
70042,270
70043,155
70044,369
70045,209
70046,138
70047,240
70048,180
70049,171
70050,217
70051,132
70052,164
70053,132
70054,259
70055,305
70056,205
70057,282
70058,170
70059,140
70060,210
70061,183
70062,153
70063,243
70064,142
70065,197
70066,189
70067,275
70068,212
70069,158
70070,266
70071,183
70072,245
70073,197
70074,205
70075,228
70076,174
70077,348
70078,210
70079,256
70080,171
70081,168
70082,153
70083,149
70084,148
70085,165
70086,198
70087,142
70088,193
70089,449
70090,218
70091,196
70092,179
70093,316
70094,214
70095,204
70096,158
70097,267
70098,180
70099,157
70100,152
70101,255
70102,142
70103,251
70104,188
70105,164
70106,232
70107,207
70108,130
70109,148
70110,178
70111,154
70112,303
70113,171
70114,132
70115,228
70116,224
70117,226
70118,216
70119,154
70120,185
70121,174
70122,184
70123,364
70124,143
70125,201
70126,131
70127,169
70128,228
70129,147
70130,117
70131,144
70132,97
70133,198
70134,350
70135,204
70136,177
70137,237
70138,194
70139,190
70140,205
70141,179
70142,191
70143,141
70144,162
70145,171
70146,134
70147,162
70148,175
70149,137
70150,163
70151,189
70152,232
70153,134
70154,219
70155,164
70156,310
70157,223
70158,129
70159,276
70160,182
70161,264
70162,244
70163,113
70164,184
70165,172
70166,164
70167,191
70168,382
70169,178
70170,304
70171,190
70172,127
70173,224
70174,114
70175,213
70176,123
70177,153
70178,145
70179,209
70180,185
70181,191
70182,198
70183,238
70184,231
70185,150
70186,166
70187,165
70188,249
70189,452
70190,181
70191,145
70192,202
70193,172
70194,500
70195,212
70196,168
70197,178
70198,174
70199,242
70200,138
70201,153
70202,205
70203,217
70204,231
70205,266
70206,227
70207,278
70208,206
70209,196
70210,153
70211,134
70212,156
70213,318
70214,184
70215,284
70216,276
70217,250
70218,235
70219,176
70220,191
70221,144
70222,209
70223,216
70224,260
70225,146
70226,288
70227,178
70228,170
70229,234
70230,256
70231,161
70232,237
70233,161
70234,113
70235,117
70236,193
70237,136
70238,257
70239,223
70240,223
70241,207
70242,179
70243,141
70244,228
70245,137
70246,141
70247,257
70248,203
70249,168
70250,124
70251,170
70252,99
70253,178
70254,192
70255,159
70256,237
70257,142
70258,270
70259,391
70260,203
70261,159
70262,200
70263,147
70264,146
70265,138
70266,500
70267,271
70268,150
70269,158
70270,174
70271,183
70272,176
70273,164
70274,175
70275,158
70276,208
70277,126
70278,143
70279,219
70280,123
70281,186
70282,112
70283,125
70284,212
70285,209
70286,222
70287,233
70288,182
70289,210
70290,138
70291,148
70292,140
70293,174
70294,171
70295,174
70296,175
70297,176
70298,165
70299,212
70300,178
70301,223
70302,187
70303,222
70304,201
70305,204
70306,143
70307,137
70308,194
70309,203
70310,194
70311,159
70312,123
70313,145
70314,206
70315,205
70316,115
70317,113
70318,163
70319,178
70320,398
70321,203
70322,153
70323,142
70324,161
70325,223
70326,136
70327,118
70328,284
70329,126
70330,150
70331,147
70332,197
70333,116
70334,123
70335,127
70336,147
70337,151
70338,168
70339,236
70340,195
70341,197
70342,154
70343,178
70344,135
70345,500
70346,221
70347,164
70348,293
70349,217
70350,165
70351,500
70352,317
70353,181
70354,135
70355,237
70356,156
70357,298
70358,136
70359,209
70360,196
70361,176
70362,180
70363,234
70364,216
70365,178
70366,215
70367,121
70368,181
70369,240
70370,206
70371,161
70372,171
70373,254
70374,133
70375,270
70376,174
70377,179
70378,217
70379,500
70380,136
70381,123
70382,128
70383,183
70384,179
70385,121
70386,168
70387,156
70388,227
70389,233
70390,160
70391,264
70392,196
70393,261
70394,181
70395,134
70396,221
70397,392
70398,150
70399,165
70400,140
70401,212
70402,435
70403,304
70404,123
70405,152
70406,185
70407,131
70408,217
70409,197
70410,141
70411,232
70412,186
70413,202
70414,277
70415,153
70416,197
70417,179
70418,191
70419,211
70420,154
70421,255
70422,290
70423,315
70424,187
70425,421
70426,116
70427,188
70428,218
70429,181
70430,179
70431,131
70432,169
70433,154
70434,376
70435,230
70436,155
70437,211
70438,100
70439,257
70440,182
70441,271
70442,249
70443,149
70444,194
70445,165
70446,205
70447,500
70448,138
70449,120
70450,163
70451,117
70452,460
70453,207
70454,202
70455,169
70456,138
70457,128
70458,137
70459,248
70460,174
70461,216
70462,142
70463,268
70464,286
70465,158
70466,500
70467,205
70468,166
70469,186
70470,261
70471,164
70472,176
70473,319
70474,323
70475,155
70476,132
70477,314
70478,145
70479,108
70480,135
70481,157
70482,212
70483,149
70484,211
70485,203
70486,211
70487,172
70488,181
70489,196
70490,141
70491,186
70492,286
70493,158
70494,172
70495,146
70496,193
70497,128
70498,268
70499,267
70500,330
70501,210
70502,203
70503,246
70504,154
70505,197
70506,318
70507,161
70508,172
70509,128
70510,172
70511,168
70512,188
70513,192
70514,188
70515,149
70516,151
70517,152
70518,307
70519,153
70520,164
70521,159
70522,211
70523,153
70524,153
70525,141
70526,162
70527,169
70528,249
70529,129
70530,180
70531,170
70532,157
70533,475
70534,218
70535,152
70536,134
70537,188
70538,192
70539,207
70540,246
70541,265
70542,204
70543,199
70544,151
70545,173
70546,210
70547,150
70548,151
70549,261
70550,118
70551,435
70552,231
70553,140
70554,233
70555,317
70556,461
70557,198
70558,262
70559,204
70560,158
70561,200
70562,250
70563,207
70564,99
70565,187
70566,164
70567,319
70568,149
70569,345
70570,383
70571,179
70572,313
70573,250
70574,230
70575,192
70576,207
70577,224
70578,194
70579,183
70580,117
70581,200
70582,306
70583,163
70584,256
70585,152
70586,162
70587,117
70588,199
70589,348
70590,122
70591,149
70592,227
70593,159
70594,198
70595,219
70596,178
70597,189
70598,109
70599,374
70600,239
70601,216
70602,216
70603,173
70604,212
70605,154
70606,178
70607,461
70608,194
70609,408
70610,363
70611,227
70612,243
70613,186
70614,160
70615,147
70616,229
70617,158
70618,163
70619,128
70620,437
70621,107
70622,243
70623,400
70624,338
70625,211
70626,260
70627,350
70628,308
70629,153
70630,169
70631,192
70632,255
70633,167
70634,208
70635,469
70636,177
70637,298
70638,157
70639,189
70640,125
70641,204
70642,155
70643,133
70644,188
70645,208
70646,394
70647,174
70648,248
70649,202
70650,171
70651,374
70652,162
70653,170
70654,304
70655,208
70656,141
70657,259
70658,423
70659,165
70660,160
70661,157
70662,350
70663,205
70664,187
70665,119
70666,161
70667,168
70668,257
70669,159
70670,153
70671,133
70672,215
70673,202
70674,255
70675,147
70676,200
70677,175
70678,167
70679,200
70680,155
70681,150
70682,206
70683,116
70684,225
70685,157
70686,182
70687,132
70688,216
70689,215
70690,165
70691,340
70692,174
70693,132
70694,205
70695,167
70696,185
70697,243
70698,256
70699,222
70700,121
70701,168
70702,105
70703,147
70704,176
70705,183
70706,176
70707,137
70708,183
70709,195
70710,170
70711,134
70712,213
70713,232
70714,116
70715,276
70716,167
70717,176
70718,101
70719,173
70720,367
70721,140
70722,138
70723,142
70724,153
70725,241
70726,213
70727,135
70728,162
70729,118
70730,160
70731,324
70732,323
70733,131
70734,112
70735,208
70736,175
70737,137
70738,173
70739,282
70740,235
70741,193
70742,186
70743,287
70744,171
70745,210
70746,129
70747,162
70748,140
70749,243
70750,180
70751,189
70752,167
70753,360
70754,195
70755,155
70756,148
70757,132
70758,160
70759,229
70760,165
70761,131
70762,210
70763,171
70764,200
70765,166
70766,154
70767,181
70768,183
70769,229
70770,274
70771,144
70772,156
70773,119
70774,164
70775,161
70776,97
70777,220
70778,134
70779,132
70780,245
70781,152
70782,179
70783,178
70784,209
70785,237
70786,233
70787,208
70788,298
70789,414
70790,97
70791,269
70792,116
70793,165
70794,199
70795,151
70796,211
70797,151
70798,157
70799,101
70800,233
70801,160
70802,275
70803,234
70804,132
70805,236
70806,178
70807,186
70808,122
70809,199
70810,168
70811,182
70812,181
70813,189
70814,232
70815,161
70816,147
70817,386
70818,334
70819,215
70820,237
70821,141
70822,170
70823,228
70824,215
70825,170
70826,169
70827,182
70828,220
70829,500
70830,235
70831,221
70832,326
70833,268
70834,150
70835,208
70836,172
70837,176
70838,143
70839,194
70840,408
70841,157
70842,109
70843,199
70844,117
70845,172
70846,168
70847,121
70848,178
70849,140
70850,337
70851,234
70852,140
70853,174
70854,113
70855,292
70856,204
70857,195
70858,275
70859,182
70860,161
70861,180
70862,102
70863,134
70864,310
70865,140
70866,164
70867,177
70868,151
70869,225
70870,339
70871,183
70872,126
70873,163
70874,121
70875,170
70876,304
70877,236
70878,322
70879,155
70880,182
70881,237
70882,170
70883,279
70884,155
70885,220
70886,192
70887,189
70888,221
70889,394
70890,184
70891,181
70892,183
70893,246
70894,260
70895,217
70896,140
70897,136
70898,232
70899,125
70900,182
70901,146
70902,178
70903,186
70904,108
70905,199
70906,130
70907,152
70908,219
70909,121
70910,193
70911,247
70912,232
70913,224
70914,196
70915,146
70916,128
70917,173
70918,266
70919,174
70920,333
70921,138
70922,172
70923,152
70924,221
70925,132
70926,269
70927,262
70928,127
70929,149
70930,279
70931,131
70932,142
70933,208
70934,155
70935,202
70936,344
70937,216
70938,182
70939,201
70940,224
70941,267
70942,159
70943,227
70944,126
70945,222
70946,198
70947,280
70948,384
70949,162
70950,197
70951,180
70952,141
70953,186
70954,140
70955,121
70956,216
70957,247
70958,160
70959,140
70960,136
70961,164
70962,268
70963,158
70964,184
70965,183
70966,132
70967,242
70968,206
70969,198
70970,258
70971,151
70972,171
70973,162
70974,216
70975,173
70976,149
70977,277
70978,194
70979,217
70980,180
70981,157
70982,192
70983,275
70984,192
70985,224
70986,196
70987,307
70988,160
70989,220
70990,131
70991,129
70992,167
70993,152
70994,194
70995,277
70996,187
70997,161
70998,193
70999,175
71000,144
71001,341
71002,410
71003,379
71004,295
71005,318
71006,304
71007,152
71008,234
71009,142
71010,223
71011,248
71012,131
71013,158
71014,256
71015,198
71016,352
71017,143
71018,290
71019,139
71020,154
71021,168
71022,160
71023,177
71024,148
71025,245
71026,280
71027,174
71028,146
71029,225
71030,198
71031,210
71032,173
71033,161
71034,320
71035,190
71036,327
71037,215
71038,220
71039,149
71040,244
71041,264
71042,166
71043,257
71044,236
71045,140
71046,159
71047,112
71048,220
71049,151
71050,253
71051,284
71052,112
71053,272
71054,136
71055,165
71056,149
71057,136
71058,173
71059,177
71060,139
71061,177
71062,165
71063,139
71064,270
71065,177
71066,149
71067,186
71068,143
71069,166
71070,248
71071,175
71072,129
71073,114
71074,216
71075,255
71076,177
71077,142
71078,197
71079,238
71080,259
71081,246
71082,162
71083,404
71084,157
71085,155
71086,284
71087,429
71088,168
71089,120
71090,158
71091,180
71092,134
71093,500
71094,201
71095,186
71096,192
71097,112
71098,167
71099,149
71100,151
71101,174
71102,117
71103,500
71104,144
71105,150
71106,170
71107,201
71108,202
71109,233
71110,272
71111,209
71112,176
71113,178
71114,177
71115,125
71116,281
71117,143
71118,118
71119,172
71120,201
71121,209
71122,191
71123,186
71124,220
71125,184
71126,195
71127,132
71128,203
71129,112
71130,175
71131,152
71132,157
71133,175
71134,201
71135,262
71136,168
71137,190
71138,292
71139,206
71140,248
71141,324
71142,119
71143,145
71144,218
71145,167
71146,184
71147,243
71148,158
71149,147
71150,120
71151,197
71152,223
71153,222
71154,242
71155,222
71156,146
71157,216
71158,202
71159,193
71160,151
71161,280
71162,236
71163,171
71164,150
71165,283
71166,127
71167,237
71168,125
71169,215
71170,159
71171,289
71172,180
71173,122
71174,202
71175,179
71176,161
71177,186
71178,152
71179,265
71180,216
71181,277
71182,430
71183,168
71184,374
71185,146
71186,232
71187,449
71188,196
71189,209
71190,219
71191,187
71192,362
71193,227
71194,139
71195,146
71196,274
71197,146
71198,158
71199,133
71200,116
71201,404
71202,328
71203,288
71204,142
71205,304
71206,216
71207,208
71208,185
71209,172
71210,104
71211,157
71212,196
71213,147
71214,123
71215,207
71216,136
71217,197
71218,199
71219,194
71220,155
71221,310
71222,155
71223,137
71224,345
71225,244
71226,208
71227,232
71228,142
71229,141
71230,148
71231,157
71232,277
71233,155
71234,209
71235,206
71236,158
71237,321
71238,154
71239,171
71240,223
71241,251
71242,245
71243,134
71244,180
71245,182
71246,158
71247,164
71248,190
71249,177
71250,140
71251,188
71252,208
71253,179
71254,187
71255,175
71256,126
71257,142
71258,179
71259,109
71260,201
71261,132
71262,145
71263,342
71264,138
71265,284
71266,146
71267,343
71268,313
71269,164
71270,262
71271,173
71272,396
71273,196
71274,220
71275,156
71276,146
71277,135
71278,132
71279,203
71280,500
71281,173
71282,132
71283,122
71284,198
71285,139
71286,220
71287,166
71288,201
71289,168
71290,156
71291,174
71292,192
71293,153
71294,172
71295,286
71296,239
71297,158
71298,203
71299,235
71300,178
71301,183
71302,176
71303,188
71304,167
71305,208
71306,148
71307,227
71308,249
71309,114
71310,164
71311,223
71312,368
71313,299
71314,165
71315,185
71316,166
71317,316
71318,150
71319,383
71320,280
71321,173
71322,201
71323,122
71324,156
71325,146
71326,105
71327,197
71328,219
71329,101
71330,302
71331,157
71332,177
71333,305
71334,207
71335,123
71336,150
71337,246
71338,175
71339,445
71340,416
71341,237
71342,180
71343,151
71344,247
71345,209
71346,393
71347,315
71348,206
71349,231
71350,392
71351,178
71352,201
71353,202
71354,169
71355,188
71356,165
71357,132
71358,191
71359,473
71360,174
71361,289
71362,219
71363,243
71364,145
71365,226
71366,283
71367,184
71368,290
71369,228
71370,192
71371,190
71372,248
71373,227
71374,107
71375,226
71376,164
71377,178
71378,251
71379,191
71380,187
71381,468
71382,120
71383,393
71384,168
71385,192
71386,192
71387,180
71388,144
71389,192
71390,202
71391,367
71392,192
71393,313
71394,200
71395,190
71396,287
71397,272
71398,137
71399,192
71400,153
71401,363
71402,91
71403,154
71404,175
71405,128
71406,167
71407,142
71408,318
71409,222
71410,216
71411,195
71412,477
71413,193
71414,185
71415,192
71416,135
71417,190
71418,148
71419,221
71420,237
71421,140
71422,198
71423,195
71424,212
71425,147
71426,195
71427,178
71428,332
71429,196
71430,121
71431,144
71432,394
71433,147
71434,208
71435,113
71436,151
71437,149
71438,375
71439,188
71440,152
71441,205
71442,124
71443,139
71444,170
71445,164
71446,201
71447,136
71448,176
71449,120
71450,179
71451,130
71452,351
71453,292
71454,315
71455,252
71456,144
71457,283
71458,170
71459,122
71460,171
71461,224
71462,122
71463,152
71464,206
71465,148
71466,226
71467,259
71468,245
71469,162
71470,263
71471,178
71472,180
71473,191
71474,170
71475,204
71476,319
71477,210
71478,221
71479,143
71480,137
71481,180
71482,159
71483,282
71484,170
71485,233
71486,337
71487,194
71488,150
71489,161
71490,180
71491,370
71492,231
71493,309
71494,157
71495,212
71496,155
71497,144
71498,175
71499,181
71500,278
71501,268
71502,148
71503,194
71504,227
71505,154
71506,141
71507,139
71508,127
71509,216
71510,180
71511,226
71512,133
71513,369
71514,106
71515,223
71516,261
71517,179
71518,118
71519,157
71520,117
71521,164
71522,324
71523,147
71524,283
71525,230
71526,332
71527,220
71528,359
71529,180
71530,207
71531,243
71532,261
71533,147
71534,191
71535,214
71536,200
71537,141
71538,183
71539,293
71540,170
71541,226
71542,163
71543,165
71544,132
71545,137
71546,254
71547,261
71548,124
71549,365
71550,193
71551,354
71552,320
71553,200
71554,164
71555,90
71556,208
71557,181
71558,135
71559,178
71560,500
71561,189
71562,186
71563,182
71564,214
71565,267
71566,301
71567,199
71568,182
71569,462
71570,194
71571,253
71572,209
71573,225
71574,262
71575,240
71576,176
71577,115
71578,126
71579,179
71580,179
71581,190
71582,159
71583,192
71584,155
71585,262
71586,232
71587,155
71588,162
71589,188
71590,209
71591,164
71592,145
71593,223
71594,155
71595,170
71596,154
71597,247
71598,140
71599,281
71600,114
71601,171
71602,139
71603,175
71604,240
71605,191
71606,205
71607,205
71608,295
71609,356
71610,334
71611,177
71612,110
71613,235
71614,312
71615,196
71616,171
71617,242
71618,353
71619,178
71620,159
71621,150
71622,244
71623,165
71624,161
71625,271
71626,194
71627,221
71628,148
71629,207
71630,176
71631,172
71632,161
71633,208
71634,201
71635,248
71636,320
71637,190
71638,249
71639,141
71640,156
71641,225
71642,147
71643,179
71644,393
71645,363
71646,139
71647,146
71648,211
71649,199
71650,116
71651,306
71652,155
71653,174
71654,168
71655,184
71656,199
71657,241
71658,168
71659,254
71660,212
71661,139
71662,153
71663,150
71664,208
71665,216
71666,256
71667,172
71668,228
71669,291
71670,147
71671,192
71672,376
71673,140
71674,313
71675,186
71676,191
71677,218
71678,124
71679,166
71680,204
71681,118
71682,230
71683,232
71684,196
71685,275
71686,134
71687,169
71688,178
71689,395
71690,193
71691,138
71692,249
71693,230
71694,217
71695,194
71696,199
71697,186
71698,227
71699,228
71700,187
71701,269
71702,205
71703,196
71704,311
71705,201
71706,160
71707,248
71708,163
71709,225
71710,199
71711,178
71712,99
71713,218
71714,235
71715,267
71716,127
71717,229
71718,145
71719,142
71720,255
71721,167
71722,192
71723,161
71724,192
71725,164
71726,250
71727,147
71728,182
71729,199
71730,140
71731,213
71732,130
71733,174
71734,290
71735,191
71736,380
71737,242
71738,211
71739,118
71740,218
71741,309
71742,160
71743,500
71744,261
71745,197
71746,288
71747,140
71748,212
71749,197
71750,154
71751,165
71752,161
71753,213
71754,200
71755,347
71756,148
71757,236
71758,296
71759,158
71760,329
71761,173
71762,185
71763,129
71764,169
71765,211
71766,272
71767,338
71768,296
71769,293
71770,129
71771,173
71772,186
71773,169
71774,159
71775,133
71776,331
71777,177
71778,159
71779,243
71780,209
71781,195
71782,138
71783,170
71784,167
71785,186
71786,123
71787,114
71788,228
71789,166
71790,218
71791,124
71792,271
71793,491
71794,193
71795,169
71796,186
71797,193
71798,169
71799,170
71800,209
71801,334
71802,103
71803,227
71804,237
71805,231
71806,227
71807,187
71808,240
71809,290
71810,206
71811,196
71812,116
71813,133
71814,175
71815,135
71816,160
71817,217
71818,199
71819,162
71820,176
71821,120
71822,292
71823,119
71824,151
71825,152
71826,129
71827,315
71828,317
71829,124
71830,153
71831,149
71832,164
71833,214
71834,176
71835,164
71836,257
71837,142
71838,133
71839,217
71840,143
71841,170
71842,225
71843,211
71844,170
71845,239
71846,172
71847,202
71848,238
71849,152
71850,165
71851,149
71852,133
71853,144
71854,190
71855,271
71856,182
71857,149
71858,125
71859,173
71860,132
71861,182
71862,163
71863,242
71864,121
71865,159
71866,123
71867,203
71868,283
71869,127
71870,193
71871,194
71872,169
71873,146
71874,125
71875,142
71876,293
71877,270
71878,346
71879,173
71880,121
71881,134
71882,175
71883,194
71884,221
71885,117
71886,192
71887,120
71888,206
71889,166
71890,317
71891,281
71892,216
71893,235
71894,241
71895,271
71896,146
71897,149
71898,175
71899,204
71900,112
71901,140
71902,168
71903,147
71904,132
71905,184
71906,171
71907,173
71908,160
71909,233
71910,142
71911,202
71912,137
71913,167
71914,164
71915,145
71916,117
71917,180
71918,166
71919,154
71920,161
71921,221
71922,224
71923,140
71924,177
71925,166
71926,155
71927,248
71928,142
71929,222
71930,132
71931,160
71932,142
71933,148
71934,165
71935,225
71936,172
71937,182
71938,130
71939,118
71940,171
71941,181
71942,145
71943,174
71944,140
71945,232
71946,185
71947,241
71948,131
71949,139
71950,205
71951,257
71952,126
71953,201
71954,161
71955,158
71956,147
71957,105
71958,204
71959,119
71960,150
71961,202
71962,165
71963,165
71964,180
71965,175
71966,256
71967,256
71968,144
71969,152
71970,150
71971,204
71972,161
71973,144
71974,186
71975,137
71976,162
71977,156
71978,225
71979,336
71980,120
71981,350
71982,196
71983,195
71984,160
71985,260
71986,162
71987,190
71988,257
71989,138
71990,218
71991,212
71992,140
71993,249
71994,257
71995,123
71996,157
71997,186
71998,139
71999,179
72000,194
72001,140
72002,239
72003,217
72004,152
72005,117
72006,123
72007,160
72008,143
72009,163
72010,157
72011,148
72012,129
72013,165
72014,267
72015,210
72016,155
72017,204
72018,183
72019,235
72020,173
72021,262
72022,206
